X_1_train,X_2_train,X_3_train,X_4_train,X_5_train,X_6_train,X_7_train,X_8_train,X_9_train,X_10_train,X_11_train,X_12_train,X_13_train,X_14_train,X_15_train,y_t_obs,delta_t,type
-0.5644122372743617,0.7395168800544841,-1.0799713035430545,1.572946570942996,1.1353852051964455,-0.41599943177979226,0.1915091698780416,1.0745023567831593,0.9625501497295699,0.23829392506216338,1.0,1.0,0.0,1.0,1.0,0.2629012826105587,0,train
-0.12084181341815287,1.1854759591448583,-0.3966875850167935,-0.7266355939143808,-0.90960315100085,0.25166360356030093,-0.5259765706045454,1.5324517076224922,0.5692577462474533,0.021540574013387225,1.0,1.0,0.0,0.0,0.0,0.32710594038809554,1,train
0.5574651819736853,-1.4080024023907987,-1.4103178583790772,2.575459503945342,-0.5662543773300314,-1.2007169400008353,-0.5074349555707005,1.0632399059018087,-1.6507766533205728,1.3582492378176532,0.0,1.0,1.0,0.0,1.0,0.10666042740568558,0,train
0.48311895958366746,1.0567125260869283,0.4180377561646066,0.3888694984902726,0.9655024206236297,-1.134098434472039,-0.07342440979993066,-0.6686730833015061,0.8428260905475127,-0.370379580106358,0.0,0.0,1.0,0.0,1.0,0.5487323802840812,0,train
-0.5469876891204153,-0.5696956241922303,0.4122495970760905,0.7965236567649847,0.15012852609346525,-0.24596331860574458,2.2531047527396297,-0.8666203347020249,1.9623745757174194,-0.15889384312860444,0.0,1.0,0.0,0.0,1.0,0.21232249096413316,0,train
0.4033678761774042,0.2203771927549835,-0.07723653735921761,-0.8375705125943459,-0.009713327656823768,-0.9191334380932387,-1.283789826144656,2.322236124460437,-0.5881924789750077,-0.9573478095446961,0.0,1.0,0.0,0.0,1.0,0.4049310290568072,1,train
1.0474468336179972,-0.7438783137482553,-1.1373082344853376,1.1275043692109221,-1.2326360075424219,-0.30588132180321576,0.8175375036266636,1.3711447431400103,-1.1505541410464941,1.470430190048006,1.0,0.0,0.0,0.0,1.0,0.32318627636051067,0,train
1.6102162983553518,0.4234831357364164,2.293741775403702,-2.274092258384661,2.2282467020733305,0.8856304601432274,0.15758766875181357,0.8849233007524566,-0.8197647242746012,-0.16909231802953034,0.0,0.0,1.0,0.0,0.0,0.42681351570208037,0,train
0.2254429237198324,0.685859072758112,1.590564547069106,0.4718596191104045,-1.2322063268445997,-0.31222893458168094,1.7106433823547287,-1.3101034892073444,1.639325552803601,1.4612823879200194,1.0,1.0,1.0,0.0,1.0,0.19353562083829423,0,train
-0.8509335502706409,0.08554571508562375,-0.302196032679898,0.5626931959975885,0.9692643602109458,1.912362646886452,0.07371494636984713,0.9082756877625682,-0.5105588545271093,-0.7634510226867477,1.0,0.0,1.0,0.0,1.0,0.21715703840301792,0,train
0.8061354399821945,-0.9433006987942805,1.8513981095813647,0.29391165824218496,1.6399511470654606,0.5554138911309888,-0.7506203433655538,0.15312310116116667,-0.86880488813165,1.238207044874337,0.0,1.0,1.0,0.0,1.0,0.7456251693451278,0,train
1.482307510652822,-0.07387049685427957,-0.8791557204380416,-0.6764361109752055,0.33460549144708795,-0.3848471527594465,0.8267428899672535,0.9792898384284456,-1.7105009994236844,-0.5991925634059356,1.0,1.0,1.0,0.0,0.0,0.14481451444359703,0,train
-0.5088185254430655,2.09684883619638,-0.6942417747243294,-0.7162640178118542,0.5585825014534198,-1.1051041412987994,-0.6544526349888699,1.623508553289864,0.2757143475660874,-2.2151349089970833,0.0,1.0,0.0,1.0,0.0,0.4585282625727107,0,train
0.15362517695154101,1.585001422294863,0.783915777539463,-2.001582405145526,0.47024815359178135,-0.40609773988366393,-0.6913833926741108,-0.5593110237855687,0.19291657436963502,0.4258361370278918,1.0,0.0,0.0,0.0,0.0,0.25652915249996505,0,train
-0.3744547966139662,-0.3145242107392533,0.6725187322315654,0.5084219443437363,0.5860048948510846,-1.1805717965669011,0.9337339492589055,0.7078351692012923,0.29734140164334244,0.9926287572414956,1.0,0.0,0.0,0.0,1.0,0.354360823820798,0,train
0.22004554124095987,0.39769090309617167,-1.9062394099540705,1.0734714655854145,-0.8672932124621312,-1.74329326099989,0.6505834238194623,-0.5062261778139323,-0.42300318825171235,0.5209851401125714,0.0,1.0,0.0,1.0,0.0,0.3589832062951765,0,train
-1.0167607391946991,0.17514375954237438,0.6612402191924283,1.4829904508058038,-0.11021066023921602,-0.45317427621533773,-0.8328447861205844,-0.3572034947132934,0.3046034345312418,0.5985566492518871,1.0,1.0,0.0,1.0,1.0,0.3782410238357203,0,train
0.5951152097202869,1.126668581041448,-0.3971414803021245,-1.130085984502909,-0.22897631218684342,-1.5101132414663776,-0.6866672853814003,0.06447268317629443,-0.35063701943534314,-0.5338716890119289,1.0,0.0,0.0,1.0,0.0,0.2117816209483269,0,train
1.395976624936175,-0.4955153066528082,0.5288510595865876,-1.6213820696096577,1.6005136541485094,-0.49594381371546287,-0.06590307012691729,-0.19813110310495222,-0.8638345049031527,0.5147382454631257,0.0,1.0,0.0,1.0,1.0,0.43280283444881784,0,train
-0.5001305699447948,-1.4886326195838526,0.23424809862093635,-0.28119059049395956,0.021317698962568316,0.7260549577293159,1.6109443322553605,-0.3913083127413432,-0.027061262639519645,1.1535724618381054,1.0,1.0,1.0,0.0,1.0,0.17067688257472777,0,train
1.1558251922218215,-0.692761466021139,2.7584605116402487,0.42603908246361677,1.0481607263822188,0.8572033292526181,0.340446920507907,0.028830429249745562,-0.08863806498436586,0.2583591289539574,0.0,0.0,1.0,0.0,1.0,0.5740759836760086,0,train
-1.1537980913178112,-1.264996700148144,-0.07966115070988841,1.0526033457021131,0.7381506710998212,-1.2187658685322753,-0.4454812622686706,-0.1304182898881488,-0.7676246015754408,0.4173571596596936,0.0,1.0,0.0,1.0,1.0,0.49587611622722055,0,train
0.4256943271176293,0.8469402972150121,-1.1230533279838184,-1.3400936110513315,0.09908397657466891,-0.6798051838229664,-1.2356465211171979,0.5384097210306855,0.36180194716276487,-1.0307105590495298,1.0,1.0,0.0,1.0,1.0,0.30119728749445346,0,train
-0.5444734509190511,0.8133359027515259,-1.6402263539967725,0.7164679708324889,1.2733258556860616,-1.074312976189083,-0.3269966185744478,0.682795371440262,-1.2305513780515647,-1.1435396234997528,0.0,0.0,0.0,1.0,1.0,0.5742124207192559,0,train
-0.4516020362961758,-0.4499222772928181,0.44000950985654413,-1.0595324284852974,-0.0708631977884703,0.6886296335294089,1.8766941472527277,-0.5552008981214785,-0.9703280860669059,-0.9543477148976743,0.0,0.0,1.0,1.0,0.0,0.26874327975020434,1,train
0.6810774647896978,0.13906869326271584,0.09867396116153587,-0.46951729296176786,0.11300770858167183,1.1892559449878333,-1.3308147956230851,-0.39117649045724634,2.2908941707302373,-3.4696241477818814,1.0,1.0,1.0,0.0,1.0,0.6271341955096883,1,train
-1.180467949621362,0.9878931413749185,0.5845676983096478,-0.3598934383634164,1.0980276296864842,2.8519375870609633,-2.431301220492804,0.10546604291494067,-0.7236358434274203,1.1674551031776006,1.0,1.0,0.0,1.0,0.0,0.28175683690539494,0,train
-0.15914632727700498,-0.8471042218401293,-0.47793391964103626,0.017162733283229956,0.3095090034439654,-1.2748731575327945,-0.5669829585232274,-1.2810301064766865,-0.25016147309120096,-0.7037528908651329,0.0,0.0,0.0,0.0,1.0,0.6067980744164201,0,train
0.8807962709815726,-0.31242064690359633,-0.6941158219662305,1.761519312671381,1.3435621212264306,-0.070422588375554,0.15983130696199174,1.2504196232922176,0.03236850244242393,0.34045766731708454,0.0,0.0,1.0,1.0,1.0,0.49790855771197784,0,train
1.318212345648586,0.6613778422734051,1.0540978171848832,-0.5324314581055763,-0.513035204055701,0.22300471416808285,-0.24331659631110072,1.2110118848600244,0.5766501266040231,0.24358187477956322,1.0,0.0,0.0,0.0,0.0,0.34371916976203015,0,train
-0.06011512540056762,-0.12526052946960678,-1.4928236204113245,0.6580872732763394,-0.15169052252264972,0.1434558744572603,0.8912353800208226,1.675054628828532,0.24859145477140443,-0.0355922729586317,0.0,1.0,1.0,1.0,1.0,0.2791370689857919,0,train
1.6395175586131088,0.32761969681714026,-0.3548168543270335,0.330337065474889,2.0357433108732335,0.8510300956726606,-0.996979032774298,-0.9449199535872725,-1.154130117314606,1.7644908351094994,1.0,0.0,0.0,0.0,0.0,0.2748761709865859,0,train
-0.7993548667725192,-0.02926608013273451,0.6814157490991241,0.7071224236558205,0.5793432946980831,0.5660812776808115,0.22950887954842444,0.016653100056281497,1.9911071464843575,-1.149251476330725,0.0,1.0,1.0,1.0,0.0,0.28754913048755903,0,train
-0.6106123211283193,-1.0863474032961664,-1.3323489139623483,0.16516224765213708,0.3972597998452475,0.05891254716960137,0.09957892285720989,1.0406293349653641,-0.12297514451586826,1.3392290158551474,1.0,0.0,1.0,0.0,1.0,0.42218404381416264,1,train
0.23541380083195948,1.2897174843600094,0.12103017951315016,0.4208115048209997,-1.7213556789501872,2.796862728350498,-0.7367432576097471,2.190198851047309,1.412812513157607,0.307655321301494,1.0,1.0,1.0,0.0,1.0,0.30740336410483726,1,train
-0.07893015589843637,-0.4317493246542927,-2.2768920352489803,1.2426525583350947,-0.5241399474075559,0.9472106768250826,3.3263377938286323,0.10670115794433378,0.19672739655875537,-1.0041751474418903,1.0,1.0,1.0,0.0,1.0,0.4428668019241336,0,train
0.10973693818386612,0.3888027773428972,-0.7307749924053748,-0.010561810637717616,-0.7877205561438224,0.48017887416453753,-1.7694383805989289,0.8889907715304655,-1.3339268424425275,0.7225543427415452,0.0,1.0,1.0,1.0,1.0,0.26583627640862356,0,train
0.5898209559826189,0.4537430146799949,-1.3773545718825304,1.3878746344518846,1.0287340195219412,0.3588011327950519,0.7388505225170827,0.37954155944723794,0.8901773555926914,-1.9027220215250333,0.0,0.0,1.0,0.0,1.0,0.46402661862960715,1,train
0.7495455353983836,0.4042110361256049,-0.1820887702458611,-0.4435331417601992,0.3982407351068064,-0.868742612076054,-1.0866319152084687,2.1568631902091537,-1.305258922284387,-0.7050692521849975,1.0,1.0,0.0,0.0,1.0,0.4400541537540008,0,train
1.1166640022595644,0.025609991163998373,0.2553093743280258,-0.7064874411237622,1.200319814797437,0.8720266224768457,-0.9410191553719481,-0.4401682969491867,1.6845675167966399,0.5023600839685439,1.0,0.0,1.0,0.0,1.0,0.540617454791364,0,train
-1.0653984089158488,0.4569474682579838,0.24742255804406837,-0.34260447315590464,0.9062986272068637,2.2455225846604545,-0.702196827282948,-0.20780012091216038,1.3171013541739087,-2.4665225212284416,0.0,1.0,1.0,0.0,1.0,0.2511700001248341,1,train
-1.303450508066271,-1.7266027298790172,1.382033583411138,0.5528447172553713,1.1342459322789102,-0.9033525702363019,1.424914739295924,0.008552307514780576,0.4405634398370951,-0.2539758025291448,1.0,0.0,0.0,1.0,1.0,0.600817204035429,0,train
