X_0,X_1,X_2,X_3,X_4,X_5,X_6,X_7,X_8,X_9,X_10,X_11,X_12,X_13,X_14,y_s_obs,delta_s
0.06174350563717552,-1.1503213367344174,-0.3768963566174641,1.085488450711274,-0.20793131206200263,1.3352630343221585,1.048442395173575,-0.18746119917159318,-0.18238493465414202,-0.6075146140768383,0.0,1.0,0.0,0.0,1.0,0.1834395934793017,0
0.39837525537301904,-1.6266245518038494,2.0315644531405224,1.4634054772719858,1.0026912235349363,-0.7530309540110741,0.04790416780657606,-1.77967273148063,0.4417369905200701,-1.712151872356086,0.0,1.0,1.0,0.0,1.0,0.35922906089997914,0
-0.9155679613171872,-0.9224304025736528,0.12151544480507674,2.4625957189707797,-1.9984779066310716,0.5193720435080477,-1.0083167647130211,-0.6469818679704795,-0.20477168750923955,1.072544328564344,1.0,0.0,1.0,1.0,1.0,0.5671684203384006,0
0.33431339512428543,-1.5676535775536415,-1.033001523748551,0.10099720231032132,1.0874256367710504,-1.1087101619782618,-0.12503812768735822,-0.4754372938901225,-0.07569798177100494,-0.8901844354670515,1.0,1.0,1.0,0.0,0.0,0.0698703325281339,0
0.4331763314545004,-0.27639208888644334,-0.44350791356122377,1.213770652770758,0.4340193351293603,-0.032722786301689254,-0.28733807248955817,1.3485633531464531,-0.2563867469816678,-1.74081019869738,0.0,1.0,0.0,0.0,0.0,0.6706119180152584,1
1.2683792045022793,0.06152969523029266,2.2335256694929018,1.4596194838156091,2.2361471808253057,0.44981751532765707,-1.4343954629287328,0.38175703891283325,1.4385356705571026,-0.314278503389208,1.0,1.0,1.0,0.0,1.0,0.4121686369203627,0
-2.064927360419721,-1.7026051881053814,0.9591769151398503,-0.3675278099193741,-0.8085871275108263,-0.9704381380989707,0.7297913492444899,1.549048916715137,1.4607397761769012,-1.2172822639064478,0.0,1.0,1.0,0.0,1.0,0.19165740233229592,1
0.6531957608054745,0.40335880201158075,0.4719222212512968,-0.14097516933284387,-0.5127701619660285,-1.153295411078857,-0.15028971789336212,-0.4608495710534385,0.38998752831053296,-0.4303378241661359,1.0,1.0,1.0,0.0,1.0,0.333807309659549,0
-0.7020026558813219,1.1496689139888374,-0.17511715518715218,1.7695912481480365,1.1147131647534656,0.2852757317578738,-0.8561848947553133,-0.4667130850023033,-0.6515192332662295,0.18288266370396233,0.0,0.0,0.0,0.0,0.0,0.17870268476050427,0
-1.7220239005042988,1.171559851657643,0.7017757089266432,-0.29553305746482506,-0.9964533370684848,-1.3217336151836203,-0.17597022322290648,1.7164206782619988,-0.6442704424203699,-0.5957141174420032,1.0,1.0,0.0,0.0,0.0,0.3316797878186726,1
