X_0,X_1,X_2,X_3,X_4,X_5,X_6,X_7,X_8,X_9,X_10,X_11,X_12,X_13,X_14,y_s_obs,delta_s
0.05560507525725683,-0.386973743465818,0.12909290955828995,0.7204068088818284,-1.0091075886819263,-0.2528559371078314,2.013655239644938,1.034983487085932,-0.2607952251622356,-0.42015119593676137,0.0,0.0,1.0,0.0,1.0,0.33064525879656287,1
0.3920935402509043,0.9751488384582621,-0.10921881015044989,0.2609501409219221,1.8366350434538439,-1.3838705245528886,-0.46439046429597397,-2.4023779552593743,-1.0462937406074615,1.4767345161706509,0.0,1.0,0.0,0.0,1.0,0.15433596447208597,0
-0.9212904065094412,-1.5327083091781717,0.9154193572959879,-1.0006323119378602,-1.1079315597657795,-1.0904853123386224,0.49716459034398613,-0.7285909399123988,0.30196092959692733,-1.600714687564782,1.0,0.0,1.0,0.0,1.0,0.14561176602990436,0
0.3280589474454156,3.1132096274478385,-1.4497134561242415,-1.4341077465588503,0.6016483182145158,-0.611751531586576,0.6607435572633844,-0.1596508175846664,1.7840166043310866,-0.12048722850848645,1.0,0.0,0.0,0.0,0.0,0.3039384026527831,0
0.42687980351922,-0.364184162389827,0.9503146504870925,0.9108924284840993,0.8231307502235321,-0.011855236312093792,-0.7897647853495939,0.33681813615899703,1.6352523850354101,-0.8068695604257922,1.0,1.0,0.0,1.0,0.0,0.5474042781908048,0
1.2617271788207527,-0.9574864758870351,1.418436606091892,0.2639951216471113,0.24909651595408136,0.2670185465526877,0.16309484540005142,0.47225743294911027,0.11116898765958091,-1.0298200327628066,1.0,1.0,1.0,1.0,1.0,0.13622833178520327,0
-2.0701605895314352,2.344809354437696,0.5209865815152304,-0.48008937155438197,-1.1777518527860076,-1.5652539932866305,1.5639656488421634,1.6225934901097707,0.24046099374790053,-1.1596790357923867,1.0,0.0,0.0,0.0,1.0,0.4457790933367004,0
0.6468055832746422,-1.695369550055478,-1.714315067996518,-0.2813446311827776,-0.10422966373136965,-0.8727081887153165,-0.0032836140137934475,-1.3443779050305877,-1.337315052548079,-0.7552207903967013,0.0,0.0,0.0,0.0,1.0,0.5675802810462622,1
-0.7078160035204051,0.4308298813154653,-0.8904234153633893,1.10695498276543,0.7164557541602335,2.30884994033057,0.10514999214170491,0.1654401054433923,0.04004888822912486,-1.5311321907268216,1.0,1.0,1.0,0.0,1.0,0.40305418757755046,1
-1.7274030838639136,-1.6365152373714598,1.4275474906213441,-1.4321574527387948,-0.6177683968924752,-1.3379992767482374,1.2182640438731944,-1.444020886433886,1.110188032561029,0.3701470700411552,1.0,0.0,1.0,1.0,1.0,0.36760213650327794,1
0.8391722771537948,-0.5468663099025284,-1.0001010285648828,-0.5887535219145867,1.678522210246265,-0.9208309267526514,-0.02234573939159167,-0.512067552714009,0.7392433869761944,-2.589967289257433,1.0,1.0,0.0,1.0,1.0,0.3230156950201498,0
