X_1_train,X_2_train,X_3_train,X_4_train,X_5_train,X_6_train,X_7_train,X_8_train,X_9_train,X_10_train,X_11_train,X_12_train,X_13_train,X_14_train,X_15_train,y_t_obs,delta_t,type
0.04819055288663465,0.15345094574423085,0.5383354190008292,0.6572699298709721,-0.9548969368000585,-0.6625563758720283,-1.0299607364376537,-0.11497323511132046,0.4378455571392507,-0.1625136795161194,1.0,1.0,0.0,1.0,1.0,1.2157339900273012,0,train
-0.5558322918685364,3.2536707178898925,1.533253582940129,-0.2446955106394978,-0.13524775534900396,-0.8244531982484482,-1.269317965864334,-0.13753185664047549,-1.4451124203523849,-0.8908910402634526,0.0,0.0,1.0,0.0,1.0,0.7821883011290571,0,train
1.6481737797639577,-1.0712384161025434,-0.14748821801801787,-1.321484406524726,0.838278085904028,-0.29899141478708513,-0.02296077575132057,0.3914974763471983,-2.8795359190621306,1.427285519627542,1.0,0.0,0.0,0.0,0.0,1.6237089079158133,0,train
0.35782865228700744,0.06339054282046784,0.43095386202852987,-0.7245555402647447,0.021555419543679247,-1.3639281167131776,0.9995953593175598,0.9771150385702483,-0.03819930721877788,-2.7734883238328196,0.0,0.0,1.0,0.0,1.0,0.5055403585505495,1,train
-1.7261778613423726,0.4922842852808174,-0.45693917330688627,-1.108670845714404,-0.3305547443922968,-0.1973764898763328,0.6576837931488764,-0.7316324228847948,-0.8231701744905138,0.716486536260034,1.0,1.0,0.0,0.0,1.0,0.4441229896524076,1,train
0.6038921379051717,1.1633722743326147,-0.3130168299633204,-0.13071470139426405,-1.2394437526215207,0.5108504917223207,0.826142923932974,1.3177162622184313,-1.2024580579094755,0.0878739047443344,1.0,1.0,0.0,1.0,0.0,0.09351493200952082,0,train
0.010173606352540119,2.462638019494844,0.656560440773047,-0.05402395633774488,0.9028502624309344,0.7575900031832022,1.4790312024289745,1.0393302958463282,0.9379729357500356,-0.9642358927200709,0.0,1.0,0.0,1.0,0.0,0.28491434409762034,0,train
-1.2928939440986875,-0.5636722886020581,-0.35370863245970685,0.3714643846821491,0.5492723751823486,-0.007426241962513648,2.781622981998985,-1.1210040291167354,0.8192072703020629,-1.9331992254784929,1.0,0.0,0.0,0.0,0.0,0.37766969159349983,1,train
0.38642493521356985,1.1494012253661137,-3.2202794061885482,-0.9797478039108218,0.6971598626472015,-0.06136258070040119,-0.2496605527302579,-1.1062815525932455,-1.4168077515272088,1.3968523009979035,1.0,1.0,1.0,1.0,0.0,0.47374220193867284,1,train
-0.36071228378506165,0.7420479592437412,-0.4743289128210543,0.8608589541193955,0.0919172101687574,-0.7933550420404203,-0.20388739219086136,-0.09512459107877495,0.5782354809145501,-0.7887344197549138,1.0,0.0,1.0,1.0,1.0,0.7718609467388159,0,train
