X_0,X_1,X_2,X_3,X_4,X_5,X_6,X_7,X_8,X_9,X_10,X_11,X_12,X_13,X_14,y_s_obs,delta_s
0.01245193021630495,0.0014500677394182959,-0.4436893808678843,0.38389818772022094,0.3635754149674485,-0.05379269247118845,-1.1139818391487952,0.08346081553781667,-0.2855297014251229,0.8329904893300042,0.0,0.0,0.0,1.0,1.0,1.3480857936900819,0
0.33900220669910375,-0.7704274483998673,1.4294243828285715,-0.5559336619109486,1.9911520918673646,-0.16641416834459644,-1.352800831913454,-0.9654574173760656,-0.34625184518502305,-0.29665075441400635,0.0,1.0,1.0,0.0,1.0,0.8465480344572706,1
-0.9355909385689136,0.9351984432109447,-0.5519954770646396,-2.9114863265861226,0.9636470464328587,-0.06311477504039076,0.49095615836602813,-0.304939434039076,-0.0217264950641984,-0.5501218218292551,0.0,1.0,0.0,0.0,1.0,0.37264413673674474,1
0.27685887591511815,-2.5741229328484403,-0.3536718832912935,0.04037446205762006,0.2760942408508608,-0.8099277956407313,0.27565661214843584,2.0759264084976334,-0.6753364558808068,-0.28954211991103085,1.0,0.0,0.0,1.0,0.0,0.4272035223692492,1
0.3727610575063264,-1.5877511386290148,-0.9170927455381445,0.7502361996046697,-0.3190860895943908,-0.33559556607953706,0.38886466005726344,0.4091495269005512,-1.30555199526055,-0.44868231857021734,0.0,1.0,0.0,1.0,1.0,0.9565886664328845,1
1.1829512113673246,1.2713421199174824,1.187613996625652,-0.5684399940399288,0.46429839029597414,-0.3551823939192272,-0.4903042553656313,0.44580623512652856,1.6095500226077475,0.5465971535086701,1.0,0.0,1.0,0.0,1.0,1.5520315010864036,0
-2.050529234940406,1.0478035635539449,0.1255728612169498,0.8667426294327717,0.17616157054835382,2.8812424504767415,-1.0578534292356876,0.09403997993256212,-0.21887301137450801,0.8773388187349598,1.0,1.0,1.0,0.0,1.0,0.67615118621574,1
0.5861913282473578,-1.214751432685381,-0.7486271567052961,0.8597328238391727,-0.6568082167567566,0.05097781013342837,-0.24920917962767053,0.4827298407453682,-1.851897178490033,-0.22072232167703512,1.0,0.0,1.0,1.0,1.0,0.5660352396609785,1
-0.7284215031489322,1.1169836476114798,-0.27486252907960235,-0.028194937348322506,0.6237275846164034,-0.22943690259068442,-0.009505179152464977,-1.114137976510651,-1.2982558094925387,-0.3734705256481991,0.0,1.0,1.0,0.0,1.0,1.1011392988440858,1
-1.717895073931657,-0.3731308169343327,-0.4302468071953405,0.9663372762233646,0.9214950378398454,-1.29975993269232,0.767843638137874,-0.08158562718612437,0.6443316756848888,-0.2146661544239316,1.0,0.0,1.0,1.0,1.0,0.7155316245847885,1
0.7728764708524842,0.31032586181667854,1.508490873636002,-1.6724856170906435,-0.3733279215540561,-0.8368978600969375,0.7688637092186213,-0.9215311466564792,-1.1353275880798783,0.9700698854826015,0.0,1.0,0.0,0.0,0.0,0.9916755447790728,1
0.3725863305566506,0.1922624936968004,-0.17774471453956217,-1.888421628861371,-0.14822786066438112,1.0395067082307985,-0.1389049120504847,1.4966234737107322,1.2993290874342018,0.2971440889759883,1.0,1.0,0.0,0.0,1.0,0.46307941873509895,1
2.0916577502413225,1.503997757791145,-1.708587547752807,2.234326028999696,-0.6650779803807306,-0.16520814908251444,0.3972930699815786,-0.8745434182440198,-1.561954155757986,2.384098876920748,1.0,1.0,0.0,0.0,1.0,3.440072636687658,0
0.12762856651333135,0.7635214565456316,-0.6989314863014056,0.19908816623119133,-1.285927725949245,0.25810385225714183,1.8360572961411776,-1.1791822353017405,0.9929629058707458,-0.6618205510494436,0.0,0.0,1.0,0.0,1.0,0.6769232382335325,1
1.813777753629944,0.33641159067173726,-0.4750217653483398,-0.2839472951151786,-1.421392869114625,0.5747529709394464,-0.1315911967768774,0.43292435624568754,-0.01942697148176713,-1.3765928184794773,0.0,1.0,1.0,0.0,1.0,0.6649068453514527,1
1.2475474261155568,0.44637182657745045,-1.1779757504749993,1.567648344789233,0.37980517129708563,0.6349846400869823,-0.06987037438770581,-1.0392077336044934,-0.7720060472249733,-1.223587250396511,0.0,0.0,0.0,0.0,1.0,1.837844187022868,0
0.9202168342924282,-0.24833440838065496,-0.11628517032545369,-1.493747530543688,-1.2085543374914731,-1.2240872886471408,0.35413563740708975,0.8830212880869743,-0.22287341972007638,1.1571628138393861,1.0,0.0,0.0,0.0,0.0,0.47712023216072874,1
0.46897662977065974,0.4060839002798673,-0.3873926936433993,0.6637654093373259,1.526496679890415,0.1529053098168684,1.2810754513079146,-1.2925955801733209,0.4567222122569998,-0.03797573457152571,1.0,0.0,1.0,0.0,1.0,1.2044766268590719,0
0.12488774916907668,1.7331777121729557,-0.5634502301453912,-0.9399409740307021,-1.340472088967952,-0.8830888020034211,-0.7722132693847248,-0.4856315332542695,-1.1143572085954214,-1.738590858590713,1.0,0.0,0.0,0.0,0.0,0.5598739717288399,1
-0.20050793289024418,0.045479826494113446,-0.3411592132579296,-0.48257970659718785,0.7628233543814845,0.26104646033901574,-0.3619449752950627,0.234931869510705,-0.8029568039628603,0.691164488750577,0.0,0.0,0.0,0.0,1.0,0.6272770764294076,1
-0.7353381245808299,0.3503309009286106,1.4091234312155543,-0.24918245288789279,0.07219754791743652,-1.2538259263810896,-0.5202130121147935,-0.7198858177996469,0.24966480350818815,-0.2772300749330333,0.0,0.0,1.0,1.0,1.0,0.8639680133877061,0
-0.6166297685816683,-0.022591191440518722,-0.9450290342353652,-1.2628175475921566,1.03389669920934,0.15604789991231358,-0.07786312063153511,-1.3384833371358797,-0.7526172076615013,0.6697626071809668,1.0,1.0,1.0,0.0,1.0,0.5769189583589096,1
-0.8815678235200936,-0.28276409602392427,0.8109083235504249,-1.343428022527107,0.05988961879170927,-0.8114798255270763,0.0553049971372305,0.3052012383767883,-0.7336117128334088,0.6349450262984403,1.0,1.0,1.0,0.0,1.0,0.4168300202197885,1
0.1565805970488448,-1.5632568358644237,0.1862335146337694,-0.6385124319062553,-1.906238984737754,-0.6353606360137789,0.44574868620556246,-0.0027407068849600227,-0.4045593060343131,-1.2752648770063841,0.0,1.0,0.0,0.0,1.0,0.38301946048422314,1
0.2877541094891126,-0.641091694214943,-0.10566584321663293,-0.7288149367167772,0.23882606896930367,0.3706759574532389,-1.0490584684772475,-0.8910886743848127,-0.11024616720521364,0.059908164124471516,1.0,1.0,1.0,0.0,1.0,0.625814252932813,1
0.873791735430491,0.7725937839241108,0.5987511968861622,0.5955674917581744,0.17710627991676695,-1.1062665274652859,-1.0703787583981752,0.9341381085449694,-0.90455535037391,-0.47585801233789726,0.0,0.0,0.0,0.0,1.0,2.2188332121013845,1
1.276943360905774,1.6217566547506412,0.40180914491375885,-0.16718067355636212,0.07864334155497411,2.489872057366846,-0.8330818320608883,0.3326091902443472,-0.3294795648070302,-0.6777635774750302,0.0,1.0,1.0,0.0,1.0,0.65691739901519,1
